"Routing_plan","FRRR_id_rgt","FRRR_AA","FRRR_AAs","FRRR_OvC","FRRR_TrC","FRRR_SlC","FRRR_RP","FRRR_AL","FRRR_WT","FRRR_RD","FRRR_RCD","FRRR_Ovt","FRRR_OvWt","FRRR_RV","FRRR_SNA","FRRR_RAA","FRRR_RSAA","FRRR_RSLA","FRRR_TRAS","SRRR_id_rgt","SRRR_AA","SRRR_AAs","SRRR_OvC","SRRR_TrC","SRRR_SlC","SRRR_RP","SRRR_AL","SRRR_WT","SRRR_RD","SRRR_RCD","SRRR_Ovt","SRRR_OvWt","SRRR_RV","SRRR_SNA","SRRR_RAA","SRRR_RSAA","SRRR_RSLA","SRRR_TRAS"
"FSSwk2/wk4/65/10/60/15","7552615","33","2.57592407592408","0","37.0735930735931","0","76500","3.08086382291571","2325","0.587042587042587","0.165558098988802","260","0.447774447774448","62381.595","Inf","2.94113044538041","0.903082431750387","0.919136177084291","0.0536200716845878","7941440","48","3.17909663865546","0","54.3840326340326","0","139500","3.0590249203628","2355","0.846427927440586","0.169725081497557","527.5","0.892675538245159","111933.577667","Inf","2.90430532074235","1.80458860759494","0.9409750796372","0.0843241330502477"
"FSSwk2/wk4/65/10/60/50","132164883","1198","62.4135419814024","277.874820970436","904.77054861595","0","4273500","56.309099367965","41254.1449272949","14.4717351427614","4.96341137793616","3460.50315240315","5.90483812029382","3772342.468333","Inf","51.7561919698817","52.6037097148802","17.9839308572924","0.08615189200349","197815965","1762","88.3178291882668","213.961646675614","1024.03277807163","0","6016500","84.4222381457603","59051.1542651793","18.9277454965422","7.44327530583439","5171.53867243867","8.8303466233197","5325494.802836","Inf","77.9136132133184","73.087963525336","18.6888932711006","0.0656521093423214"
"75/0/60/1-5/10","11343390","157","5.46762578078207","0","96.6952204117721","0","343500","5.34926016236721","3629.1","3.18489380374432","0.833184040395877","116.1","0.191495706894481","306814.303166","Inf","4.71704343881938","5.63573805006941","0.65073983763279","0.144636411231435","15813864","240","7.45732902257096","0","122.445233027842","0","508500","7.09478470929351","4835.58333333333","4.31646845256502","1.07889245485244","155.583333333333","0.256803466977334","453396.736166","Inf","6.29405089446246","7.59319223783509","0.905215290706488","0.14439829734434"
"90/10/180/Specialty/20","81335993","1145","42.7096482720194","37.5321558594198","627.872529699626","0","3807000","38.7924851129626","25485.3678238428","10.5859632893338","3.64956903193157","1767.75589410589","3.02192724368145","3472345.175337","Inf","31.177373476647","41.8690364503058","4.51505772097575","0.103881395415009","97010182","1339","48.3634651469359","55.7841419083582","686.569029169156","0","4131000","42.9331661098482","28648.8327020202","11.5417664765706","3.68036582824233","3086.74680735931","5.29408864050329","3699639.575497","Inf","35.5963746498962","46.2668611297628","6.52060013600742","0.093305801901444"
"75/0/120/1-4/10j","13208020","286","6.33468561892842","10.9901585185963","120.419738114935","0","1284000","6.47170771618805","4294.12619047619","4.51312652236429","0.916278676263247","432.370238095238","0.704645583005719","1186435.038167","Inf","5.48122181624956","6.13697503273717","0.591938753944373","0.179385129077206","13899987","266","6.22494730542974","3.46256595204702","143.257653776798","0","1209000","6.41426724494579","4407.97619047619","4.70388410776112","0.815032917309858","419.333333333333","0.664787105747341","1105303.435499","Inf","5.30411345605236","5.94832931674307","0.603796821174816","0.217124800821022"
"120/UNL/60/1-5/0","11274328","77","5.31971557853911","0","166.782683982684","0","615000","5.69546032871768","3647.5","3.16253871476114","0.452266120024435","275","0.45323441897057","584337.9035","Inf","3.9135664436452","4.83375808623132","0.304539671282319","0.273337902673064","21787349","167","10.0945295055821","3.92307692307692","312.305884066913","0","1168500","10.247785383926","6572.08333333333","4.99726800960784","0.671149418082277","898.583333333333","1.51165477393911","1087906.516168","Inf","6.94510143578973","9.35211420538685","0.754751929506839","0.268709820579471"
"FSSwk2/wk4/85/10/60/50","9426071","63","5","0","29.4368131868132","0","241500","4.45729288933364","3040","0.434208348558348","0.260228969387792","75","0.123356198173318","223817.731666","0","3.8412237998479","5","0.542707110666361","0.0265350877192982","9866139","63","5","0","30.3409340659341","0","241500","4.43360437220122","3044.25","0.404827102828341","0.245325913453904","75","0.123183677093839","223269.911665","0","3.79186842869051","5","0.566395627798779","0.0262352522515124"
"Min/0/60/1-1/0","9377220","133","4.42068083605256","7.45161290322581","204.943578255675","0","514500","4.23472461487455","3032.58333333333","2.52153905725961","0.299464013416387","268.583333333333","0.44427811756603","438760.621834","Inf","2.87979969917123","4.14478315994234","0.81494659998654","0.37115770382787","15747133","242","7.29271629271629","7.37076648841355","232.167468805704","0","940500","7.12464611813756","4808.58095238095","4.17166708037628","0.687087374488259","415.045238095238","0.685805506178458","839423.213001","Inf","5.30956571903932","6.9446191159568","0.924390176088603","0.264571173358738"
"FSSwk2/wk4/95/10/120/10","11323634","223","4.69363679798462","16.7010818638726","60.6600606627672","0","942000","5.54883335706404","3516.29509379509","1.80653413321755","0.537244131500539","275.917748917749","0.472363481560574","873074.250333","Inf","4.91343132591954","3.04343776416269","0.546582217201882","0.0682491020470557","9821402","204","3.65437456095017","28.8067509198528","50.424371074987","0","738000","4.59580087865909","2935.89090909091","1.17279758537216","0.402465524152706","261.454545454545","0.445590443349743","677691.8535","Inf","3.96354498261084","2.00040697394059","0.614968478827435","0.0647741019194008"
"75/0/60/1-2/10","7479551","90","3.38607834240774","0","70.2982905982906","0","529500","3.78528515952183","2442.5","2.06809626592795","0.503985217385211","70","0.114564045935938","502700.066","Inf","3.10634934706239","3.04220701640056","0.214714840478166","0.152958034800409","7975837","96","3.50585858585859","0","58.4715719063545","0","427500","3.7637961582635","2447.4","1.68875482385396","0.478004842338607","119.4","0.194987876972265","402333.481","Inf","3.14241508692993","3.19421476270791","0.236203841736497","0.115142600310534"
"Min/UNL/60/1-4/5","13208311","135","6.31179474120651","0","188.096295860068","0","562500","6.43136861572169","4214","3.7956728649517","0.70874744880353","119","0.197548188473625","518392.115666","Inf","4.76144869025924","5.83005825806818","0.568631384278314","0.260599588672678","9830436","71","4.46455309396486","6.41176470588235","103.711111111111","0","268500","4.62940144750834","3043.66666666667","2.36838618992536","0.616420328560484","118.666666666667","0.193027648264956","247055.433499","Inf","3.64864093213425","4.20446331588822","0.379460341109547","0.189300186178951"
"90/10/60/1-4/19","11335349","378","5.67431910361749","26.5859686436936","127.29071575412","0","3037500","5.70233478422135","3537.72251082251","3.91864084362203","0.711550343622185","307.850216450216","0.52327220754992","2884892.7515","Inf","4.48005477891391","5.41346104753942","0.386132847341729","0.221776697630816","11833630","389","5.71124051273249","9.4078947368421","126.799454167952","0","3229500","5.70700796053635","3599.97474747475","3.88269320084105","0.687057578431859","282.121212121212","0.470531102276223","3073176.649833","Inf","4.49421295095623","5.50495595337949","0.323469447818296","0.216327275022973"
"35/15/90/1-2/20#","9425832","2571","4.80430026150158","11.4830216609201","85.7794978440027","0","12426000","4.61985649128985","2940.505411377","3.40640740827108","0.619056339818914","370.7851298142","0.630805597897125","11478293.779333","Inf","3.93998364353386","4.76192761067086","0.43731232378537","0.183401783255565","13870137","3436","6.61065168601395","5.14343469910615","107.173130937461","23.0221811460259","16524300","6.49192260079382","4087.90296975541","4.62383591475996","0.937739037010861","512.262216792317","0.877416152758873","15342795.693167","Inf","5.66045305441663","6.4924903815015","0.548666426817445","0.156405729551951"
"90/10/0/Specialty/7","13171476","354","6.98901098901099","3.61919844861021","111.870321051498","0","1365000","5.98340632816397","4189.19875776397","1.79110999386427","0.484016156327087","331.45652173913","0.55453657458729","1242637.1285","Inf","4.92109282808084","6.96240601503759","1.04620119235292","0.111041854162064","21712420","646","10.8725235548765","3.17120441747307","129.22567086053","0","1972500","9.90163014643853","6583.00348134053","2.68255086123224","1.01245850271446","499.457040692291","0.831822366176082","1790698.3155","Inf","8.38111853859508","9.93788002013865","1.13384146890483","0.0766255384510119"
"75/10/30/4-1/10","7553390","1155","3.85095703205061","1.23932187679395","75.2673988586039","0","10215000","3.71439507763402","2433.27735997781","2.55619915771422","0.563768355350775","367.142872366338","0.604388884905156","9481299.811668","Inf","3.08985288066257","3.73889306565559","0.288300160779625","0.188698336245012","15755518","2283","7.78224943962371","1.02328005609551","136.280578746012","0","19153500","7.41308957894138","4808.48493493167","4.53153619866975","1.05325285174937","896.723110358065","1.49362202535525","17750921.612166","Inf","6.20025828080468","7.63132863324784","0.590063865398632","0.165837780008523"
"Min/Unl/Unl/2-3/12","7516492","82","4","0","85.6966873706004","0","3231000","3.95101489772467","2571.3","1.99302766410752","0.460563090294015","159.9","0.248569797982111","3198970.805833","0","3.03852285923303","4","0.0489851022753289","0.157760665811068","7880582","80","4","0","118.795","0","3199500","3.94887842378924","2479.3","2.00850040081598","0.369417761225035","147.7","0.238598729623391","3160708.604001","0","2.76471029642301","4","0.0511215762107627","0.220115892926767"
"Min/UNL/60/1-1/5","7541040","36","3.80909090909091","0","173.186868686869","0","148500","3.50872407366799","2478.5","1.95130954006623","0.248162855489209","121","0.193003846804842","129880.715166","Inf","2.29672440825201","3.69318181818182","0.491275926332011","0.371999193060319","3939440","17","1.8","0","76.5555555555556","0","57000","1.71738393521032","1200","0.635","0.129989862731899","30","0.05","48440.983334","Inf","1.14249321775954","1.63636363636364","0.282616064789683","0.279583333333333"
"Min/30/60/1-2/10","9414003","314","4.73006465765306","25.1272168691524","101.738097580708","0","3363000","4.84190119017523","2939.37251082251","3.22887017370667","0.563217118429214","256.851731601732","0.43806527821207","3259706.977999","Inf","3.74478335929922","4.6214778512384","0.216309055834465","0.216255552967581","17836347","582","8.63574570760598","17.9038241805327","212.644630472119","0","6942000","8.69609546128357","5373.52424242424","5.71529712804867","0.857750181273147","492.05303030303","0.826131011320095","6720534.652167","Inf","6.50254792658247","8.491574516412","0.349160267701183","0.243910895714097"
"DishNET 75/ 20/ 90/0","7503700","466","4","16.9220535584297","68.01537405628","0","1621500","3.56470473567953","2601.10263929619","1.38674296980629","0.324009378699804","236.739002932551","0.36525345708523","1438245.094833","0","3.01738317128994","4","0.568691113959682","0.112398193412223","9938176","844","4.99350649350649","35.6115603568957","90.3489885447287","0","3007500","4.42215134097963","3275.07817998994","2.38767644645555","0.414433791369626","351.867395676219","0.530974288700889","2671094.401333","Inf","3.827460387802","4.97005988023952","0.843044119219043","0.149437039218051"
"FSSwk2/wk4/45/10/60/50","39674466","321","19.1015873015873","49.3791208791209","132.827232506056","0","1285500","17.693101795806","12654.8214285714","2.36030184388727","1.19227460522309","622.696428571429","1.03585427815438","1182475.944501","Inf","16.0669580262291","15.4746561332559","4.04092831735437","0.0301690961002065","65195775","487","29.8848561741854","15.5097883597884","230.806839456839","0","1882500","28.6313638865819","20139.094047619","3.71468991670615","2.11274802886718","844.683333333333","1.40222982415032","1751235.676335","Inf","24.6791658484757","23.1073975658923","4.54487305548835","0.0337957345340935"
"FSSwk2/wk4/60/10/60/50","9471198","435","3.46547588795026","3.51506456241033","46.9168370616346","0","1609500","4.53879630889227","3008.01121212121","1.16133514943438","0.395012246618821","343.635367965368","0.572146865362529","1462930.272833","Inf","3.97203517912446","1.79711267774301","0.489025715106883","0.0638223103473223","13836320","524","4.90327027287046","5.88293088170137","55.619867704151","0","1885500","6.3717716428871","4267.56838709966","1.42267633779904","0.55152054483254","375.025617519735","0.614090602957081","1722255.342166","Inf","5.63617260160413","2.4234261873414","0.667312493321117","0.0493044629322103"
"FSSwk2/wk4/75/10/120/50","7549228","42","3.6875","0","30.020202020202","0","103500","3.58544473700766","2400","0.608888888888889","0.349311033984291","60","0.1","94292.246666","Inf","3.16517731223614","3.36708860759494","0.414555262992337","0.0417708333333333","13862936","60","6.33333333333333","0","49.8206349206349","0","130500","6.28967208334503","4200","0.988888888888889","0.717549682954801","105","0.175","117817.796667","Inf","5.6660551605077","5.47319347319347","0.710327916654971","0.0391269841269841"
"75/0/60/1-4/10","20676387","153","9.78174613484211","5","267.411487638534","0","598500","10.0588138788725","6579.83333333333","5.45965233050022","1.15373120981122","171.333333333333","0.286587877945403","549942.604166","Inf","7.68887665151837","9.00749006995377","0.971489151430542","0.218673218673219","31683943","162","14.2530090824208","0","335.932738095238","0","679500","14.7460508734161","9660.66666666667","7.24585274090438","1.58729805484653","300.666666666667","0.495202418948932","629931.621","Inf","11.3620453613509","12.8922723032395","1.2539491265839","0.188755089365813"
"Min/UNL/200/1-3/15","7561340","54","3.5025641025641","12","141.420202020202","0","184500","3.3169565483526","2401.16666666667","1.75298622456021","0.205417006377071","418.666666666667","0.699703961510456","153449.780333","Inf","2.32885343781171","3.29942100909843","0.773952542556492","0.318664538071771","7967124","50","3.78092006033182","0","153.706439393939","0","183000","3.36271809553643","2462.33333333333","1.95828062152882","0.222250186384458","244.833333333333","0.39866340229481","153696.826333","Inf","2.332245624711","3.80822510822511","0.63728190446357","0.349803709218898"
"50/0/120/1-1/10 IntraDay()","82973637","3117","42.724425375842","303.829000662917","1176.22964652452","0","4857000","27.214464505772","13943.482432212","26.9341788665192","3.28937876832664","3337.05394654079","12.3516457037096","3097530.656166","Inf","30.3653772211337","38.3608528072217","31.6180476791465","0.262342631696027","89490175","2448","43.888733601343","433.799650221957","1254.936401848","0","4656000","28.3358276570185","13878.3531231024","23.1779073794066","2.66597159899267","2778.30299896182","10.3489130496072","3106104.237666","Inf","29.595213970113","40.578967230293","34.3135196378133","0.255476743136969"
"70/15/140/1-5/0","9446572","120","4.44200714328151","2.4","135.04976284585","0","855000","4.62794187637532","3077.8","2.30819036499285","0.290433661183047","172.3","0.279400003361191","791693.799","Inf","3.30447052833788","3.95945694582169","0.381382388653205","0.238563259471051","15820877","207","7.0790996959434","17.0394047619048","215.591302910053","0","1471500","7.33573213638354","4910.78333333333","3.7536706695382","0.451368037851901","410.033333333333","0.668715121395807","1349161.059501","Inf","5.28897614299776","6.28631239099505","0.725258023396947","0.241526300963526"
"150/30/180/1-4/5","11310481","153","5.95652173913043","4.71922950008249","192.986373049213","0","1242000","5.44356848968894","3846.55","3.4805438582714","0.377813681052624","406.05","0.627333671556087","1126469.606001","Inf","3.92207885001553","5.9236641221374","0.571061091641058","0.307275350638884","13862313","215","6.80257788806176","15.715688206317","248.954216169226","0","1659000","6.24542735313732","4458.16666666667","3.91954594162953","0.35596351924693","473.166666666667","0.737991304516526","1479200.475666","Inf","4.40141493895402","6.62812352984984","0.806461241186798","0.332696549403716"
"120/30/60/1-1/0","9471071","209","4.69926194846751","0","147.32392260015","0","1663500","4.69090772471364","2993.97619047619","2.81958423337452","0.335478862392957","184.869047619048","0.308598971955794","1562403.737833","Inf","3.32202933077882","4.4619494229183","0.309092275286359","0.28609827669845","11888103","207","5.32893217893218","0.290322580645161","159.430180840665","0","1579500","5.6086539804246","3539.12857142857","3.2409990734981","0.413517428048863","302.580952380952","0.511871628086995","1476887.239168","Inf","4.099829520354","4.81546706630911","0.391386560115939","0.253348618236666"
"75/10/60/1-4/10","11323575","197","5.19557266568894","0","153.154929745177","0","1026000","5.27475653588307","3550.27142857143","3.13468508315488","0.583473676036662","418.057142857143","0.707074124650584","913760.8485","Inf","4.15688181718284","4.73215786627792","0.725243464116928","0.228948289667993","15747385","261","7.32632445668812","4.31428571428571","198.231011433643","0","1690500","7.31672235455031","4714.78571428571","4.46950093411507","0.802438798070763","608.404761904762","1.03505560930145","1551630.761333","Inf","5.65172259814306","7.28589953388016","0.695377004424048","0.232111745723938"
"50/10/30/1-5/15","11298682","1604","5.28786147889013","1.26017160500941","94.1475311229911","0","13072500","5.74128367196871","3609.19021283727","3.12372803942676","0.561370317591603","610.555825154291","1.01700310142916","12503786.573333","Inf","4.68291575546326","4.8003565290715","0.261639466068837","0.146436425387953","13743649","1893","6.21940362970369","0.878431165434079","101.682260947817","0","15264000","6.71596336592946","4188.87701428144","3.4875106412809","0.677384313627208","693.136628028631","1.15914978995664","14640940.594998","Inf","5.51088898809762","5.69839947991191","0.28674859438879","0.134478698453308"
"75/25/100/1-1/10Z","11299330","3168","5.83056192708306","16.5353953007936","110.060776020296","0","31141500","5.76410455543988","3522.64802960575","4.10991334286213","0.667601945650195","455.989427322899","0.77725428292701","29916356.991501","Inf","4.6669518433091","5.74236653807204","0.278259090458766","0.195754884495884","15871357","3918","7.65288344521692","6.88820504347925","134.055194888814","22.6545454545455","39700800","7.71356520306623","4678.43855015692","5.44513115883794","0.956856755994976","628.788610922049","1.07697920422291","38283049.299333","Inf","6.35464654369729","7.47123292386787","0.311065062202361","0.17602687268102"
"120/10/60/1-5/10","13208743","104","6.39341753447791","0","202.737896825397","0","684000","6.39819000003021","4155.83333333333","3.55525705799292","0.568632229941187","308.333333333333","0.523584233088091","634224.406999","Inf","4.67134063010622","6.44717687361949","0.601809999969789","0.252215760978544","13884309","108","6.65265208647562","8.47826086956522","190.670034100597","0","648000","6.45444488644982","4182","3.53335446107911","0.599754938352503","184.5","0.310104337555642","602579.075501","Inf","4.71228542206847","6.71904070771995","0.597974468388893","0.253467240554758"
"120/30/60/1-4/0","11287305","104","4.99710955710956","2.83074534161491","179.845617667357","0","750000","5.55779353611065","3665.25","3.00674236519178","0.520127835364892","200.25","0.32700796889273","694135.123332","Inf","3.98155105858935","4.36001317523057","0.451796061578952","0.251006070527249","5951305","50","2.71826625386997","0.882352941176471","82.4896063688633","0","345000","2.83097424878681","1842.25","1.19446011383733","0.244177999362651","89.75","0.146187440684135","325480.5525","Inf","1.89802910964262","2.49984594844408","0.172546877973757","0.254715700909214"
"75/0/60/1-3/0","9450930","55","3.93952991452991","13.3333333333333","119.494047619048","0","82500","3.49409442675595","2877.5","1.9462456735184","0.342510780432633","212.5","0.384952869801355","56986.209834","Inf","3.38237173127299","3.93952991452991","1.72812779546627","0.187604981175789","5994698","32","2.3596256684492","0","70.025","0","48000","2.09146272557778","1770","1.10756239645129","0.204803617979548","137.5","0.23623290289957","32542.044666","Inf","2.03508131634028","2.3596256684492","0.908537274422222","0.181732580037665"
"120/20/120 - RUN THIRD","7465499","97","3.70646426743988","0","136.004994425864","0","420000","3.28703044670023","2486","2.17864845278805","0.319376921354624","126.2","0.202544019382679","338900.823333","Inf","2.65597691781581","3.59726406734603","0.712969553299768","0.276542926100448","9983519","86","4.85714285714286","0","131.78311965812","0","358500","4.35766428622653","3071.1","2.50783143495095","0.469540401566385","130.1","0.209266061849722","304033.511334","Inf","3.56382476369359","4.81818181818182","0.64233571377347","0.209794536159682"
"IntraDay 45/0/90/1-1/15$","79326848","3826","41.2647857274688","683.264090468744","974.894940345353","0","26517000","38.3117478565406","11903.6238493712","25.8082880316854","2.9786317834039","4423.73686681143","16.8297675295984","24417827.055666","Inf","29.6407576811349","40.0997965269761","6.80968199872257","0.240245673640696","109080007","4713","53.9462730923122","628.384627086576","1250.80673366747","25748.1116154081","73233000","51.3094939269167","16172.5273876701","34.7180503440497","3.89875363941403","5106.96650395587","18.6346570611144","70649939.861999","Inf","39.9040651053186","52.9724805677414","12.4146096939794","0.228207129572391"
"Min/unl/ 250/7","13139342","829","6.70067825287578","76.5285730137731","193.644520188365","0","2868000","4.89589152988552","4249.60619431719","4.38403787304102","0.751050578780437","952.444094694734","1.5711274283269","2011869.026166","Inf","4.90172525248597","6.49510952580279","2.69302575826664","0.268359784673009","11850423","713","5.8471079992363","26.721715345003","152.186720063649","0","2532000","4.34373042114247","3727.26811594203","3.67162001281358","0.709551855852767","861.139812446718","1.38468807893756","1834356.1685","Inf","4.32360061180258","5.75133773472386","1.85104128733991","0.23820545709822"
"ID-1 75/20/90/7","13215537","498","6.00120342820914","89.7311505471754","210.134665746893","0","4099500","6.47647041016875","4882.63226190476","3.81940108339901","0.605023669528725","880.996547619048","1.19300508248266","3798446.234166","Inf","4.87237576226035","5.94714450611115","0.679881670414641","0.24913520617331","35349448","1196","16.7216076664798","57.9724534076346","604.404066133579","0","9030000","16.5064261797082","11856.8065735912","9.88647070664735","1.32756248635466","1475.10826976377","2.20310141464494","8358963.2595","Inf","11.7445922237618","16.3729052571743","1.58618428714207","0.291128121098156"
"FSSwk2/wk4/45/0/60/50","30122075","3908","12.6502702432691","56.6165584347497","112.917451624056","202.7113997114","10199250","12.9363167121749","9554.51427328258","2.52673564190478","0.922779712267137","836.216726577057","1.4021854361908","8652766.642501","Inf","12.7313952293907","12.255805413886","4.23336838503105","0.0413056563388895","37595868","4147","15.0840995146652","14.7984813474969","114.883829611899","0","9298500","14.8190341083386","11239.1885106276","2.54591661919987","1.01847769254108","908.384624951242","1.54001878635668","7699449.141166","Inf","15.2815871178816","14.8017274328086","4.39909388256844","0.0329288412224602"
"80/10/0/Specialty/7","11303300","1600","6","0.481574296279417","49.9022502320971","0","5841000","5.49242139985465","3604.10115475549","1.06538899396328","0.422498312507983","372.295879784414","0.620418595301796","5351396.828001","0","4.70479516593319","6","0.511026556185631","0.0486747451763021","13834585","1831","6.99130434782609","0.712718932650787","63.3679341292912","0","6312000","6.30648653134549","4246.69264831605","1.17785607757706","0.453145402651173","490.254036761475","0.807864033867771","5712458.406334","Inf","5.37018483035552","6.97050147492625","0.698555154758213","0.0519628197239065"
"FSSwk2/wk4/45/UNL/0/50","37720402","473","19.6961462450593","8.06068350254397","182.288516490902","0","1077000","15.7822493678828","12148.4722222222","3.53776883732122","1.17626692662382","1762.06565656566","2.93149691344109","880442.226668","Inf","15.0471022151212","19.6961462450593","4.3858743232915","0.0560845348845669","79074552","973","39.5348159219336","31.7003401360544","322.932195314659","0","2709000","31.6996669765064","23417.1566544567","5.52303455125706","1.98307122542514","3651.23595848596","6.24781102198205","2299280.855003","Inf","30.2136979726088","38.537779641458","8.73507806078756","0.04663129470992"
"90/15/120/5-1/0","3756270","126","1.93939393939394","0","54.1940524193548","0","1161750","1.90304947483071","1270.13333333333","1.18680696599372","0.177081317907635","97.2444444444444","0.153062517084358","1105790.364333","Inf","1.35359628354558","1.91179713340684","0.0969505251692899","0.283740989572398","3913584","109","2","0","41.0016869095817","0","838500","1.91061609728655","1265.39682539683","1.32652225822958","0.245097464799857","61.6825396825397","0.0969604417137032","801270.141833","0","1.49617266931419","2","0.0893839027134534","0.224272453587556"
"120/0/30/1-5/0","3731219","45","1.43675675675676","0","28.172268907563","0","270000","1.87590391467541","1170","0.652421652421652","0.158316522625468","158.333333333333","0.270655270655271","251800.0275","Inf","1.50791460557147","1.05767234988881","0.124096085324585","0.108262108262108","13840912","141","6.23109354413702","11.25","126.927635488007","0","805500","6.57612585053543","3965.8","2.75917945613754","0.600617451828026","260.8","0.462886805094897","756697.552","Inf","5.10842225080066","5.44066334642734","0.470749149464568","0.146754753139341"
"90/20/140/1-2/20","11299445","271","5.80980507190322","0","170.431989903784","0","3049500","5.74913431523122","3891.15277777778","3.3105369849005","0.538641488842279","307.212301587302","0.470790966191238","2922615.545333","Inf","4.11855383545882","5.75296874816619","0.250865684768783","0.253627862555522","11823006","282","5.93619047619048","0","158.450379181768","0","3706500","5.77838489655718","3856.09523809524","2.9296034236734","0.473503644534519","273.186507936508","0.42406513490755","3573791.960667","Inf","4.04233912781626","5.93367560363547","0.221615103442822","0.238214391563141"
"75/30/120/1-1/10","1857786","333","0.994029850746269","0","17.8798798798799","0","1471500","0.920830381469929","603.326923076923","0.685207025149013","0.110585500538961","45.5961538461538","0.0755745386160074","1355001.906333","Inf","0.783104440639685","0.991911021233569","0.0791696185300713","0.18978102189781","13822851","2111","6.92827107758205","0.147676969249212","122.43739108479","0","9964500","6.44026751449823","4196.08604753498","4.56146800847555","0.725954409188225","453.910991840187","0.756423787575929","9174766.101999","Inf","5.47565863605879","6.90922905912242","0.559890845984869","0.181558590763743"
"100/10/120/1-1/0","5596151","954","2.91087776957342","0.498281786941581","51.9094978197465","0","9360000","2.89679614840029","1852.24584500467","2.10381893979587","0.395249908239731","212.076377217554","0.343464326993731","9037704.282667","Inf","2.35059969884995","2.86862714234936","0.104457959885469","0.193507384706168","11865654","2079","5.88718329742718","0.357465054245673","98.2499149325336","0","20052000","5.78973311736026","3609.68317979764","4.10332508720061","0.792698019808767","452.690783136635","0.753413884944667","19348965.647167","Inf","4.74146438471064","5.82482471576918","0.210978422227314","0.181759313856541"
