"Routing_plan","FRRR_id_rgt","FRRR_AA","FRRR_AAs","FRRR_OvC","FRRR_TrC","FRRR_SlC","FRRR_RP","FRRR_AL","FRRR_WT","FRRR_RD","FRRR_RCD","FRRR_Ovt","FRRR_OvWt","FRRR_RV","FRRR_SNA","FRRR_RAA","FRRR_RSAA","FRRR_RSLA","FRRR_TRAS","SRRR_id_rgt","SRRR_AA","SRRR_AAs","SRRR_OvC","SRRR_TrC","SRRR_SlC","SRRR_RP","SRRR_AL","SRRR_WT","SRRR_RD","SRRR_RCD","SRRR_Ovt","SRRR_OvWt","SRRR_RV","SRRR_SNA","SRRR_RAA","SRRR_RSAA","SRRR_RSLA","SRRR_TRAS"
"FSSwk2/wk4/75/0/60/50","1879715","117.5","0.888840642640035","0","5.33053435114504","0","192000","0.853686900515907","554.174636174636","0.150597820304953","0.0729827146189283","41.5405405405405","0.0753583224898724","157078.475833","Inf","0.832169795899304","0.906553841048615","0.14712640503876","0.00537406234879685","1990867","118","0.860078277886497","0","6.01958041958042","0","235500","0.859902571295168","548.592105263158","0.16368806478502","0.0731106445783126","45.2427843803056","0.0831496623780727","209395.02425","Inf","0.810943662941788","0.886936936936937","0.141494076749525","0.00446025338347647"
"Min/UNL/UNL/1-3/0","1892083","17","1","0","19.3666666666667","0","140250","0.945278602674074","662.791666666667","0.615707261069601","0.110855426395886","75.5416666666667","0.114003362647898","133924.0291665","0","0.752457751644184","1","0.0573053022734177","0.0327438164808407","1973062","16","1","0","16.9","0","88500","0.941246164747126","620","0.324848484848485","0.0875818665499451","37.5","0.0606060606060606","81888.416333","0","0.763600395647873","1","0.0587538352528736","0.0174829805832958"
"45/-180/90/4-5/18 AM","1886015","168","0.84037558685446","0","12.2994011976048","0","804000","0.9095142039801","562.717948717949","0.380782918149466","0.130789742091411","45.5714285714286","0.078979945531072","731249.42","Inf","0.782079851439183","0.711670480549199","0.0904857960199005","0.020807372916964","1984966","170","0.867088607594937","0","13.1818181818182","0","811500","0.915185094339623","552.736842105263","0.378992124462482","0.126189834284146","45.0645161290323","0.0834420447407837","736510.758167","Inf","0.78013646702047","0.780519480519481","0.0848149056603773","0.0161931130177283"
"Min/UNL/UNL/5-1/4","1879693.5","22","1","0","13.300395256917","0","195000","0.964433516299818","594.875","0.419051126083122","0.10206411591448","115.5","0.19998090614004","186758.2688335","0","0.789797775044666","1","0.0355664837001822","0.0167109123934609","1984753","23","1","0","12.5","0","202500","0.963193441150617","602.8","0.393034825870647","0.092161512898537","134.6","0.222995361166335","195046.671833","0","0.803174603174603","1","0.0446825663313131","0.0110450217023329"
"45/0/120/1-4/15","1884830","149","0.947712418300654","1.6","15.3087248322148","0","411000","0.867901160990268","617.615384615385","0.589120872312744","0.137745883827961","44.6190476190476","0.0731434623984936","356707.377167","Inf","0.798874233386541","0.968197879858657","0.132098839009732","0.0212690441290618","1984070","140","0.951612903225806","1.50943396226415","15.1619718309859","0","373500","0.862404533689424","613.761904761905","0.512607649934052","0.138101508048802","44","0.0695867427628412","322108.093333","Inf","0.793008048289738","0.975","0.158149176205387","0.019659782518023"
"Min/0/60/1-3/0","1886089","28","0.96","0","23.3939393939394","0","198000","0.939369242105263","599.833333333333","0.534592942484023","0.0964538524422148","47.5","0.0785340314136126","185927.174667","Inf","0.723325062034739","0.929577464788732","0.0609738653181818","0.0445171486400311","1966746.5","23","1","0","25.2563405797101","0","170250","0.944991724924252","594.875","0.49663229890869","0.0807343309250348","41","0.0685878987813874","160824.13425","0","0.672483268638225","1","0.0550082750757481","0.0620827910491624"
"50/0/60/1-1/50","1885954","137","0.970588235294118","0","14.5858585858586","0","1329000","0.963136208461009","603.695652173913","0.66750975574505","0.116583199864635","84.9130434782609","0.141133111721347","1273059.809","Inf","0.814263046544429","0.975563909774436","0.0368637915389908","0.0302365373975343","1979159","112.5","0.989697802197802","0","13.9786885245902","0","982500","0.964896512388797","600.902406417112","0.541166051628513","0.106210455338867","60.9652173913043","0.101090517241379","944401.5475","Inf","0.822488487935552","0.991835690168982","0.0351034876112025","0.0162558406595973"
"120/-45/150/5-4/7","1873543","77","1","0.428571428571429","19.3421052631579","0","826500","0.954837228706874","623.166666666667","0.651897820753355","0.096979693258576","137.181818181818","0.217780343483908","789141.246167","0","0.767675050985724","1","0.0451627712931258","0.0426107640533953","1978368.5","76.5","1","0.350889192886457","17.9762032085562","0","800250","0.954370559082979","580.847402597403","0.567614307969279","0.0900138291832553","139.256493506493","0.239700790538056","763859.8128335","0","0.754177802155714","1","0.0462289464063269","0.0465213070119515"
"Min/10/60/Specialty/20","1885764","66","1","0.508474576271186","11.688622754491","0","255000","0.880562892006231","595.818181818182","0.193954659949622","0.0792106031129703","25.4","0.0416120576671035","227374.778333","0","0.751552795031056","1","0.124110005190031","0.00772277651416273","1978999","96.5","1","0","10.9942857142857","0","252000","0.869964015634676","592.59772978959","0.191758374058593","0.0782228873470523","21.0958815958816","0.0361455760288599","222307.7601665","0","0.75273883586662","1","0.139142993638913","0.00345091162182769"
"FSSwk2/wk4/60/10/60/0","1878813","328","0.761694194134379","0.623476432130938","12.7905487662125","0","1314750","0.868459274480094","572.385386119257","0.216293868398465","0.0495389892600734","64.669019138756","0.110880139833208","1142315.491667","Inf","0.725447322614649","0.413462002421298","0.133829500901516","0.0141694092939355","2014156","286","0.882716049382716","0.844444444444444","12.6923076923077","0","1063500","0.881356675912553","570.551724137931","0.211455143472837","0.053574243173491","50.1408450704225","0.0877553487247673","937322.824833","Inf","0.714084740152267","0.581928523263655","0.124002985582511","0.0268669792015381"
"Min/10/0/Specialty/10","1873259","106","1","0.870967741935484","9.63809523809524","0","325500","0.907271954664437","585.833333333333","0.194153663835671","0.0798472049081785","90.9677419354839","0.155294895093342","293190.986667","0","0.767194875252866","1","0.101320349019608","0.0125865085716839","1979182.5","113.5","1","0.666666666666667","9.33568376068376","0","372750","0.915145429720848","597.306451612903","0.189645218544065","0.0735204727807866","88.7647058823529","0.150547613007558","343002.4616665","0","0.7608908165276","1","0.0903637590367846","0.00699963981024508"
"60/10/200/1-2/0","1885945","133","0.989795918367347","0.245762711864407","20.390977443609","0","1416000","0.956071153567625","628.894736842105","0.655236536745016","0.115859809402257","47","0.0734156501041357","1360225.539667","Inf","0.771409305461902","0.992390615091947","0.0457831582446324","0.0175914967926725","1973236.5","174.5","0.988355830216295","0","17.7808831497201","0","1608750","0.955870395382844","607.345238095238","0.584547011589702","0.110356528197652","35.7002801120448","0.0578162880124404","1543151.1923335","Inf","0.773978263607995","0.991139562692997","0.044605959009739","0.0124705067252479"
"90/20/120/1-2/20","1872656","87","0.977777777777778","0.180722891566265","21.8985507246377","0","712500","0.958380848872286","611.533333333333","0.626820693119036","0.0876208399746672","52.0769230769231","0.0850075339025615","677233.127333","Inf","0.74333276711398","0.95959595959596","0.0416191511277139","0.0458506871413178","2010624","87.5","0.977988614800759","0","18.5453035509737","0","752250","0.963183645201178","606.362637362637","0.636081229215111","0.10338101500314","81.3035714285714","0.134780625044726","725027.831833","Inf","0.762847832063396","0.962067592674511","0.0368163547988223","0.0476058814767592"
